#,content_type,course_name,course_order,module_name,module_order,lesson_name,lesson_order,file_location
1337,course,Microsoft Azure for Developers,55,Infrastructure as Code and Automation,12,Infrastructure as Code Concepts,1,course/azure/12-infrastructure-as-code-and-automation/infrastructure-as-code-concepts.json
1338,course,Microsoft Azure for Developers,55,Infrastructure as Code and Automation,12,Bicep Overview,2,course/azure/12-infrastructure-as-code-and-automation/bicep-overview.json
1339,course,Microsoft Azure for Developers,55,Infrastructure as Code and Automation,12,Bicep Resources and Properties,3,course/azure/12-infrastructure-as-code-and-automation/bicep-resources-and-properties.json
1340,course,Microsoft Azure for Developers,55,Infrastructure as Code and Automation,12,"Bicep Parameters, Variables, and Outputs",4,course/azure/12-infrastructure-as-code-and-automation/bicep-parameters-variables-and-outputs.json
1341,course,Microsoft Azure for Developers,55,Infrastructure as Code and Automation,12,Bicep Modules and Reusable Infrastructure,5,course/azure/12-infrastructure-as-code-and-automation/bicep-modules-and-reusable-infrastructure.json
1342,course,Microsoft Azure for Developers,55,Infrastructure as Code and Automation,12,Bicep Dependencies and Resource References,6,course/azure/12-infrastructure-as-code-and-automation/bicep-dependencies-and-resource-references.json
1343,course,Microsoft Azure for Developers,55,Infrastructure as Code and Automation,12,Bicep Deployment and Validation,7,course/azure/12-infrastructure-as-code-and-automation/bicep-deployment-and-validation.json
1344,course,Microsoft Azure for Developers,55,Infrastructure as Code and Automation,12,Bicep with Managed Identities and RBAC,8,course/azure/12-infrastructure-as-code-and-automation/bicep-with-managed-identities-and-rbac.json
1345,course,Microsoft Azure for Developers,55,Infrastructure as Code and Automation,12,"Bicep with App Service, Functions, and Storage",9,course/azure/12-infrastructure-as-code-and-automation/bicep-with-app-service-functions-and-storage.json
1346,course,Microsoft Azure for Developers,55,Infrastructure as Code and Automation,12,Bicep with Networking and Private Endpoints,10,course/azure/12-infrastructure-as-code-and-automation/bicep-with-networking-and-private-endpoints.json
1347,course,Microsoft Azure for Developers,55,Infrastructure as Code and Automation,12,Bicep with Databases and Messaging,11,course/azure/12-infrastructure-as-code-and-automation/bicep-with-databases-and-messaging.json
1348,course,Microsoft Azure for Developers,55,Infrastructure as Code and Automation,12,Infrastructure Automation with CI/CD,12,course/azure/12-infrastructure-as-code-and-automation/infrastructure-automation-with-ci-cd.json
1349,course,Microsoft Azure for Developers,55,AI Services for Azure Developers,13,Azure AI Services Overview,1,course/azure/13-ai-services-for-azure-developers/azure-ai-services-overview.json
1350,course,Microsoft Azure for Developers,55,AI Services for Azure Developers,13,Azure AI Foundry and Model-Based Development,2,course/azure/13-ai-services-for-azure-developers/azure-ai-foundry-and-model-based-development.json
1351,course,Microsoft Azure for Developers,55,AI Services for Azure Developers,13,Azure OpenAI Service Overview,3,course/azure/13-ai-services-for-azure-developers/azure-openai-service-overview.json
1352,course,Microsoft Azure for Developers,55,AI Services for Azure Developers,13,Azure OpenAI Chat and Completions,4,course/azure/13-ai-services-for-azure-developers/azure-openai-chat-and-completions.json
1353,course,Microsoft Azure for Developers,55,AI Services for Azure Developers,13,Azure OpenAI Embeddings and Grounding,5,course/azure/13-ai-services-for-azure-developers/azure-openai-embeddings-and-grounding.json
1354,course,Microsoft Azure for Developers,55,AI Services for Azure Developers,13,Azure AI Search Overview,6,course/azure/13-ai-services-for-azure-developers/azure-ai-search-overview.json
1355,course,Microsoft Azure for Developers,55,AI Services for Azure Developers,13,AI Search Indexes and Vector Search,7,course/azure/13-ai-services-for-azure-developers/ai-search-indexes-and-vector-search.json
1356,course,Microsoft Azure for Developers,55,AI Services for Azure Developers,13,"Azure AI Services: Vision, Language, and Speech",8,course/azure/13-ai-services-for-azure-developers/azure-ai-services-vision-language-and-speech.json
1357,course,Microsoft Azure for Developers,55,AI Services for Azure Developers,13,Securing AI Services with Managed Identity,9,course/azure/13-ai-services-for-azure-developers/securing-ai-services-with-managed-identity.json
1358,course,Microsoft Azure for Developers,55,AI Services for Azure Developers,13,Integrating AI Services into Azure Applications,10,course/azure/13-ai-services-for-azure-developers/integrating-ai-services-into-azure-applications.json
1359,course,Microsoft Azure for Developers,55,"Production Architecture, Reliability & Cost",14,"SLI, SLO and SLA in Azure workloads",1,course/azure/production-architecture-reliability-cost/sli-slo-and-sla-in-azure-workloads.json
1360,course,Microsoft Azure for Developers,55,"Production Architecture, Reliability & Cost",14,"Azure monitoring strategy: logs, metrics and traces",2,course/azure/production-architecture-reliability-cost/azure-monitoring-strategy-logs-metrics-and-traces.json
1361,course,Microsoft Azure for Developers,55,"Production Architecture, Reliability & Cost",14,Application Insights distributed tracing,3,course/azure/production-architecture-reliability-cost/application-insights-distributed-tracing.json
1362,course,Microsoft Azure for Developers,55,"Production Architecture, Reliability & Cost",14,Managed identity architecture,4,course/azure/production-architecture-reliability-cost/managed-identity-architecture.json
1363,course,Microsoft Azure for Developers,55,"Production Architecture, Reliability & Cost",14,Private endpoints and network isolation,5,course/azure/production-architecture-reliability-cost/private-endpoints-and-network-isolation.json
1364,course,Microsoft Azure for Developers,55,"Production Architecture, Reliability & Cost",14,High availability and zone-aware architecture,6,course/azure/production-architecture-reliability-cost/high-availability-and-zone-aware-architecture.json
1365,course,Microsoft Azure for Developers,55,"Production Architecture, Reliability & Cost",14,Azure workload scaling strategies,7,course/azure/production-architecture-reliability-cost/azure-workload-scaling-strategies.json
1366,course,Microsoft Azure for Developers,55,"Production Architecture, Reliability & Cost",14,RTO and RPO for Azure applications,8,course/azure/production-architecture-reliability-cost/rto-and-rpo-for-azure-applications.json
1367,course,Microsoft Azure for Developers,55,"Production Architecture, Reliability & Cost",14,Disaster recovery planning,9,course/azure/production-architecture-reliability-cost/disaster-recovery-planning.json
1368,course,Microsoft Azure for Developers,55,"Production Architecture, Reliability & Cost",14,Azure architecture cost trade-offs,10,course/azure/production-architecture-reliability-cost/azure-architecture-cost-trade-offs.json
1369,course,Amazon Web Services (AWS) Fundamentals,56,AWS Fundamentals & Cloud Concepts,1,What Is Cloud Computing?,1,course/aws/01-aws-fundamentals-cloud-concepts/what-is-cloud-computing.json
1370,course,Amazon Web Services (AWS) Fundamentals,56,AWS Fundamentals & Cloud Concepts,1,AWS Global Infrastructure,2,course/aws/01-aws-fundamentals-cloud-concepts/aws-global-infrastructure.json
1371,course,Amazon Web Services (AWS) Fundamentals,56,AWS Fundamentals & Cloud Concepts,1,AWS Management Tools,3,course/aws/01-aws-fundamentals-cloud-concepts/aws-management-tools.json
1372,course,Amazon Web Services (AWS) Fundamentals,56,AWS Fundamentals & Cloud Concepts,1,AWS Well-Architected Framework,4,course/aws/01-aws-fundamentals-cloud-concepts/aws-well-architected-framework.json
1373,course,Amazon Web Services (AWS) Fundamentals,56,"Identity, Access & Governance",2,IAM Fundamentals,1,course/aws/02-identity-access-governance/iam-fundamentals.json
1374,course,Amazon Web Services (AWS) Fundamentals,56,"Identity, Access & Governance",2,IAM Policies and Permissions,2,course/aws/02-identity-access-governance/iam-policies-permissions.json
1375,course,Amazon Web Services (AWS) Fundamentals,56,"Identity, Access & Governance",2,AWS Organizations,3,course/aws/02-identity-access-governance/aws-organizations.json
1376,course,Amazon Web Services (AWS) Fundamentals,56,"Identity, Access & Governance",2,Governance and Cost Management,4,course/aws/02-identity-access-governance/governance-cost-management.json
1377,course,Amazon Web Services (AWS) Fundamentals,56,Compute Services,3,EC2 Fundamentals,1,course/aws/03-compute-services/ec2-fundamentals.json
1378,course,Amazon Web Services (AWS) Fundamentals,56,Compute Services,3,EC2 Instances and Storage,2,course/aws/03-compute-services/ec2-instances-storage.json
1379,course,Amazon Web Services (AWS) Fundamentals,56,Compute Services,3,EC2 Auto Scaling,3,course/aws/03-compute-services/ec2-auto-scaling.json
1380,course,Amazon Web Services (AWS) Fundamentals,56,Compute Services,3,Other Compute Services,4,course/aws/03-compute-services/other-compute-services.json
1381,course,Amazon Web Services (AWS) Fundamentals,56,AWS Networking,4,Amazon VPC,1,course/aws/04-networking/amazon-vpc.json
1382,course,Amazon Web Services (AWS) Fundamentals,56,AWS Networking,4,VPC Connectivity,2,course/aws/04-networking/vpc-connectivity.json
1383,course,Amazon Web Services (AWS) Fundamentals,56,AWS Networking,4,Route 53 DNS,3,course/aws/04-networking/route53-dns.json
1384,course,Amazon Web Services (AWS) Fundamentals,56,AWS Networking,4,CloudFront CDN,4,course/aws/04-networking/cloudfront-cdn.json
1385,course,Amazon Web Services (AWS) Fundamentals,56,Storage Services,5,Amazon S3 Basics,1,course/aws/05-storage-services/amazon-s3-basics.json
1386,course,Amazon Web Services (AWS) Fundamentals,56,Storage Services,5,S3 Advanced Features,2,course/aws/05-storage-services/s3-advanced-features.json
1387,course,Amazon Web Services (AWS) Fundamentals,56,Storage Services,5,Block and File Storage,3,course/aws/05-storage-services/block-file-storage.json
1388,course,Amazon Web Services (AWS) Fundamentals,56,Storage Services,5,Backup and Archiving,4,course/aws/05-storage-services/backup-archiving.json
1389,course,Amazon Web Services (AWS) Fundamentals,56,Databases on AWS,6,Amazon RDS Fundamentals,1,course/aws/06-databases/amazon-rds.json
1390,course,Amazon Web Services (AWS) Fundamentals,56,Databases on AWS,6,Amazon Aurora,2,course/aws/06-databases/amazon-aurora.json
1391,course,Amazon Web Services (AWS) Fundamentals,56,Databases on AWS,6,DynamoDB NoSQL Database,3,course/aws/06-databases/dynamodb-nosql.json
1392,course,Amazon Web Services (AWS) Fundamentals,56,Databases on AWS,6,Other AWS Database Services,4,course/aws/06-databases/other-database-services.json
1393,course,Amazon Web Services (AWS) Fundamentals,56,Load Balancing & Application Integration,7,Elastic Load Balancing,1,course/aws/07-load-balancing-application-integration/elastic-load-balancing.json
1394,course,Amazon Web Services (AWS) Fundamentals,56,Load Balancing & Application Integration,7,Amazon SQS,2,course/aws/07-load-balancing-application-integration/amazon-sqs.json
